ip_dst,ip_len,ip_proto,ip_src,ip_time,ip_ttl,tcp_dport,tcp_flag,tcp_sport
192.168.2.100,53,6,192.168.2.204,1524372647.443769,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.444274,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.444739,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.445391,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.445771,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.446473,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.446844,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.448029,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.448518,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.453955,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.454466,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.454856,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.455264,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.455656,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.456001,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.45651,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.456798,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.457266,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.457585,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.457954,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.458375,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.458802,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.459241,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.459789,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.460038,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.460533,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.460819,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.461425,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.461771,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.462168,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.462561,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.462924,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.463386,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.463985,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.464305,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.465036,64,23,A,44507
192.168.2.100,158,6,192.168.2.204,1524372647.465796,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.46635,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.466678,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.46715,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.467542,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.468065,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.468454,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.469005,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.469409,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.469973,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.470434,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.470943,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.471379,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.471901,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.472331,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.472831,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.473192,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.473798,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.474197,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.474695,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.475078,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.475601,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.475971,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.476387,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.476827,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.477397,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.477914,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.478516,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.478942,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.479511,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.479892,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.480395,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.481335,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.481954,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.482473,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.483053,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.483502,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.48404,64,23,A,44507
192.168.2.100,57,6,192.168.2.204,1524372647.484485,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.485188,64,23,A,44507
192.168.2.100,70,6,192.168.2.204,1524372647.485718,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.486343,64,23,A,44507
192.168.2.204,80,6,192.168.2.100,1524372647.486716,64,23,PA,44507
192.168.2.100,54,6,192.168.2.204,1524372647.487405,64,44507,PA,23
192.168.2.100,1500,6,192.168.2.204,1524372647.488066,64,44507,A,23
192.168.2.204,72,6,192.168.2.100,1524372647.48861,64,23,PA,44507
192.168.2.100,763,6,192.168.2.204,1524372647.489231,64,44507,PA,23
192.168.2.100,1500,6,192.168.2.204,1524372647.489896,64,44507,A,23
192.168.2.204,52,6,192.168.2.100,1524372647.490403,64,23,A,44507
192.168.2.100,465,6,192.168.2.204,1524372647.490938,64,44507,PA,23
192.168.2.100,1500,6,192.168.2.204,1524372647.491437,64,44507,A,23
192.168.2.204,52,6,192.168.2.100,1524372647.49201,64,23,A,44507
192.168.2.100,134,6,192.168.2.204,1524372647.492582,64,44507,PA,23
192.168.2.100,1500,6,192.168.2.204,1524372647.493742,64,44507,A,23
192.168.2.204,52,6,192.168.2.100,1524372647.496949,64,23,A,44507
192.168.2.100,73,6,192.168.2.204,1524372647.499866,64,44507,PA,23
192.168.2.100,1500,6,192.168.2.204,1524372647.502433,64,44507,A,23
192.168.2.204,52,6,192.168.2.100,1524372647.50304,64,23,A,44507
192.168.2.100,215,6,192.168.2.204,1524372647.503636,64,44507,PA,23
192.168.2.100,1500,6,192.168.2.204,1524372647.504375,64,44507,A,23
192.168.2.204,52,6,192.168.2.100,1524372647.505407,64,23,A,44507
192.168.2.100,57,6,192.168.2.204,1524372647.506049,64,44507,PA,23
192.168.2.100,1500,6,192.168.2.204,1524372647.506704,64,44507,A,23
192.168.2.204,52,6,192.168.2.100,1524372647.507881,64,23,A,44507
192.168.2.100,1320,6,192.168.2.204,1524372647.508547,64,44507,PA,23
192.168.2.100,1500,6,192.168.2.204,1524372647.509562,64,44507,A,23
192.168.2.100,1500,6,192.168.2.204,1524372647.511036,64,44507,A,23
192.168.2.204,52,6,192.168.2.100,1524372647.51163,64,23,A,44507
192.168.2.100,321,6,192.168.2.204,1524372647.512696,64,44507,PA,23
192.168.2.100,1500,6,192.168.2.204,1524372647.514073,64,44507,A,23
192.168.2.204,52,6,192.168.2.100,1524372647.515041,64,23,A,44507
192.168.2.100,201,6,192.168.2.204,1524372647.515522,64,44507,PA,23
192.168.2.100,1500,6,192.168.2.204,1524372647.516571,64,44507,A,23
192.168.2.100,1500,6,192.168.2.204,1524372647.52639,64,44507,A,23
192.168.2.100,1500,6,192.168.2.204,1524372647.527492,64,44507,A,23
192.168.2.204,52,6,192.168.2.100,1524372647.528928,64,23,A,44507
192.168.2.100,1245,6,192.168.2.204,1524372647.530323,64,44507,PA,23
192.168.2.100,1500,6,192.168.2.204,1524372647.531327,64,44507,A,23
192.168.2.100,1500,6,192.168.2.204,1524372647.532506,64,44507,A,23
192.168.2.204,52,6,192.168.2.100,1524372647.53382,64,23,A,44507
192.168.2.100,1356,6,192.168.2.204,1524372647.534828,64,44507,PA,23
192.168.2.100,1500,6,192.168.2.204,1524372647.535852,64,44507,A,23
192.168.2.100,1500,6,192.168.2.204,1524372647.537262,64,44507,A,23
192.168.2.100,1500,6,192.168.2.204,1524372647.538165,64,44507,A,23
192.168.2.204,52,6,192.168.2.100,1524372647.539408,64,23,A,44507
192.168.2.100,423,6,192.168.2.204,1524372647.539787,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.540621,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.541211,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.547548,64,23,A,44507
192.168.2.100,141,6,192.168.2.204,1524372647.548358,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.549267,64,23,A,44507
192.168.2.204,110,6,192.168.2.100,1524372647.54977,64,23,PA,44507
192.168.2.100,53,6,192.168.2.204,1524372647.550798,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.551646,64,23,A,44507
192.168.2.100,104,6,192.168.2.204,1524372647.552437,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.552948,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.553516,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.554065,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.554683,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.555437,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.556266,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.557258,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.557801,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.559469,64,23,A,44507
192.168.2.100,94,6,192.168.2.204,1524372647.56019,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.560786,64,23,A,44507
192.168.2.100,71,6,192.168.2.204,1524372647.561427,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.562072,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.562585,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.563675,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.564432,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.565179,64,23,A,44507
192.168.2.100,59,6,192.168.2.204,1524372647.565556,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.566717,64,23,A,44507
192.168.2.100,56,6,192.168.2.204,1524372647.56754,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.56836,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.570675,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.571717,64,23,A,44507
192.168.2.100,122,6,192.168.2.204,1524372647.572239,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.572755,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.573298,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.574222,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.574619,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.575455,64,23,A,44507
192.168.2.100,107,6,192.168.2.204,1524372647.576109,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.57677,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.577532,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.578244,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.578803,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.579576,64,23,A,44507
192.168.2.100,82,6,192.168.2.204,1524372647.580064,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.580715,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.58124,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.58183,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.582326,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.582796,64,23,A,44507
192.168.2.100,82,6,192.168.2.204,1524372647.583402,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.584125,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.584585,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.585212,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.585746,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.586647,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.587323,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.587855,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.588633,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.590715,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.59135,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.591855,64,23,A,44507
192.168.2.100,91,6,192.168.2.204,1524372647.592371,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.593061,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.593508,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.594088,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.594565,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.595424,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.59605,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.596493,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.596918,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.597659,64,23,A,44507
192.168.2.100,90,6,192.168.2.204,1524372647.598267,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.598741,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.599685,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.600661,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.601275,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.602036,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.60275,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.604808,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.60558,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.606373,64,23,A,44507
192.168.2.100,57,6,192.168.2.204,1524372647.606801,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.607557,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.608065,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.608596,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.609303,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.609859,64,23,A,44507
192.168.2.100,58,6,192.168.2.204,1524372647.610458,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.611436,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.612568,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.61351,64,23,A,44507
192.168.2.100,75,6,192.168.2.204,1524372647.614231,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.614701,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.61559,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.616804,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.617566,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.618318,64,23,A,44507
192.168.2.100,59,6,192.168.2.204,1524372647.61929,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.620562,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.621365,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.622142,64,23,A,44507
192.168.2.100,81,6,192.168.2.204,1524372647.622804,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.623381,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.623748,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.624605,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.625347,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.626092,64,23,A,44507
192.168.2.100,58,6,192.168.2.204,1524372647.626458,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.627108,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.627516,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.628393,64,23,A,44507
192.168.2.100,81,6,192.168.2.204,1524372647.630404,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.631737,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.632696,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.633742,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.634563,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.635446,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.63719,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.638047,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.638786,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.639456,64,23,A,44507
192.168.2.100,77,6,192.168.2.204,1524372647.640227,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.640775,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.641488,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.642484,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.643097,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.643637,64,23,A,44507
192.168.2.100,94,6,192.168.2.204,1524372647.644224,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.644803,64,23,A,44507
192.168.2.100,71,6,192.168.2.204,1524372647.646136,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.646745,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.647385,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.64825,64,23,A,44507
192.168.2.100,61,6,192.168.2.204,1524372647.648867,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.649797,64,23,A,44507
192.168.2.100,56,6,192.168.2.204,1524372647.650438,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.651259,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.651668,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.652375,64,23,A,44507
192.168.2.100,73,6,192.168.2.204,1524372647.653836,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.654683,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.65525,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.655768,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.656348,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.657427,64,23,A,44507
192.168.2.100,87,6,192.168.2.204,1524372647.65783,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.658727,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.659816,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.660784,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.6617,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.662619,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.66329,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.663801,64,23,A,44507
192.168.2.100,59,6,192.168.2.204,1524372647.664328,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.665057,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.665573,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.666618,64,23,A,44507
192.168.2.100,62,6,192.168.2.204,1524372647.667477,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.668191,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.670261,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.670855,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.671455,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.672067,64,23,A,44507
192.168.2.100,59,6,192.168.2.204,1524372647.672431,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.673095,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.673607,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.674473,64,23,A,44507
192.168.2.100,63,6,192.168.2.204,1524372647.674866,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.675496,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.676204,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.676713,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.677506,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.67881,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.679359,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.680106,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.680611,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.681383,64,23,A,44507
192.168.2.100,60,6,192.168.2.204,1524372647.681867,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.682815,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.684119,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.684666,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.686127,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.687421,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.687795,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.6886,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.689092,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.68971,64,23,A,44507
192.168.2.100,60,6,192.168.2.204,1524372647.690318,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.690821,64,23,A,44507
192.168.2.100,54,6,192.168.2.204,1524372647.691534,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.692177,64,23,A,44507
192.168.2.100,53,6,192.168.2.204,1524372647.692585,64,44507,PA,23
192.168.2.204,52,6,192.168.2.100,1524372647.693426,64,23,A,44507
192.168.2.100,59,6,192.168.2.204,1524372647.694747,64,44507,PA,23
